                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    169,                0.52289,                0.98183,                0.44457,                0.96121,                0.83533,                0.81093,                0.85661,                0.73943,                0.82665,                0.80767,                0.84552,                0.71096,                0.52651,                 1.2757,                0.59975,                 1.0501,              0.0017335,              0.0017335,              0.0017335
                    169,                0.51402,                0.96224,                   0.43,                0.95527,                0.84255,                0.80671,                 0.8585,                 0.7406,                0.82855,                 0.8142,                0.84882,                0.71171,                0.52728,                 1.2955,                0.59511,                 1.0515,               0.001783,               0.001783,               0.001783
                    170,                0.51451,                0.96367,                0.43863,                0.95997,                0.81207,                0.83274,                 0.8592,                0.74256,                0.80881,                0.82961,                0.84893,                0.71134,                0.52478,                 1.2896,                0.58825,                 1.0494,               0.001684,               0.001684,               0.001684
                    171,                0.51876,                 0.9705,                0.43303,                0.95849,                0.81588,                0.82761,                0.85932,                0.74045,                0.81138,                0.82061,                 0.8472,                0.71138,                0.52107,                 1.3001,                0.58712,                 1.0454,              0.0016345,              0.0016345,              0.0016345
                    172,                 0.5221,                0.97673,                0.43608,                0.96039,                0.81832,                0.83171,                0.85733,                0.74033,                0.81208,                0.82535,                0.84508,                 0.7092,                0.52223,                 1.3033,                 0.5897,                 1.0474,               0.001585,               0.001585,               0.001585
                    173,                0.51421,                 0.9503,                0.43226,                0.95688,                0.80882,                0.85266,                0.85997,                0.74155,                0.81131,                0.84084,                0.84937,                0.71114,                0.52143,                 1.2989,                0.59187,                 1.0438,              0.0015355,              0.0015355,              0.0015355
                    174,                 0.5152,                0.95692,                0.43614,                0.95466,                0.81316,                0.83827,                0.85772,                0.73926,                0.81997,                0.82602,                0.84748,                0.70855,                0.52405,                 1.2931,                0.59905,                 1.0467,               0.001486,               0.001486,               0.001486
                    175,                0.50773,                0.95778,                0.42217,                0.95229,                 0.8078,                0.84061,                0.85728,                 0.7385,                0.80801,                0.83534,                0.84485,                  0.708,                0.52593,                  1.311,                 0.6049,                 1.0488,              0.0014365,              0.0014365,              0.0014365
                    176,                0.51578,                0.94863,                 0.4288,                0.96061,                0.81415,                0.83505,                0.85802,                0.73922,                0.81351,                0.83237,                0.84639,                0.70826,                0.52947,                 1.3032,                0.60294,                 1.0517,               0.001387,               0.001387,               0.001387
                    177,                0.51018,                0.94655,                0.43123,                 0.9543,                0.80902,                0.84125,                0.85807,                0.73933,                0.81619,                0.82696,                0.84524,                0.70803,                0.53247,                  1.311,                 0.6019,                 1.0569,              0.0013375,              0.0013375,              0.0013375
                    178,                0.51131,                0.95474,                0.43041,                0.95676,                0.82593,                0.82785,                0.85938,                0.73913,                0.81977,                0.82171,                 0.8424,                0.70625,                0.52719,                 1.3118,                0.60321,                 1.0516,               0.001288,               0.001288,               0.001288
                    179,                0.50371,                0.93861,                0.42787,                 0.9508,                0.82676,                0.82124,                 0.8601,                0.74148,                0.82148,                0.81576,                0.84413,                0.70801,                0.52768,                 1.2905,                0.60995,                 1.0479,              0.0012385,              0.0012385,              0.0012385
                    180,                0.50396,                 0.9403,                0.42291,                0.95205,                0.82316,                0.82302,                0.85876,                0.74145,                0.83152,                0.80627,                0.84306,                 0.7067,                0.52671,                 1.2939,                0.61638,                 1.0502,               0.001189,               0.001189,               0.001189
                    181,                0.50562,                0.94536,                0.42456,                0.95401,                0.84036,                0.81339,                0.85926,                0.74258,                0.82883,                0.80973,                0.84333,                0.70605,                0.52939,                 1.2956,                0.61807,                 1.0537,              0.0011395,              0.0011395,              0.0011395
                    182,                0.50819,                0.94532,                0.42497,                0.95627,                0.83408,                0.81557,                0.85749,                0.73972,                0.82626,                0.81095,                0.84014,                 0.7051,                 0.5298,                 1.3045,                0.61532,                 1.0535,                0.00109,                0.00109,                0.00109
                    183,                0.50225,                0.93262,                0.42053,                0.95292,                 0.8211,                0.82225,                0.85579,                0.73808,                0.81427,                0.81476,                0.83816,                0.70305,                0.52876,                 1.3102,                0.61483,                 1.0549,              0.0010405,              0.0010405,              0.0010405
                    184,                0.50092,                0.93733,                0.41984,                0.95033,                0.82956,                0.81928,                0.85666,                0.73609,                0.82172,                0.81082,                0.83747,                0.70217,                0.52806,                 1.3173,                0.61564,                 1.0548,               0.000991,               0.000991,               0.000991
                    185,                0.50341,                0.94407,                0.41716,                0.95162,                0.82857,                0.81672,                 0.8546,                0.73372,                0.82197,                0.81091,                0.83882,                0.70247,                0.52489,                 1.3096,                0.61658,                  1.051,              0.0009415,              0.0009415,              0.0009415
                    186,                0.50325,                0.93961,                0.41634,                0.95094,                0.82311,                0.82091,                0.85371,                0.73512,                0.81435,                0.81753,                0.83898,                0.70218,                0.52677,                 1.3086,                0.61574,                  1.053,               0.000892,               0.000892,               0.000892
                    187,                0.50155,                0.94168,                0.41902,                0.94937,                0.83599,                0.81015,                0.85323,                0.73527,                0.82174,                0.81264,                0.83894,                0.70164,                0.52536,                 1.3167,                0.61607,                  1.051,              0.0008425,              0.0008425,              0.0008425
                    188,                0.49744,                0.91822,                0.41204,                0.94969,                0.83022,                0.81854,                0.85184,                0.73431,                0.82443,                0.81601,                 0.8403,                0.70095,                0.52754,                 1.3153,                0.61035,                 1.0527,               0.000793,               0.000793,               0.000793
                    189,                0.49055,                0.91037,                0.41007,                0.94789,                0.82232,                0.82853,                0.85447,                0.73539,                0.81708,                0.82336,                0.83858,                0.70077,                0.52849,                 1.3222,                0.61117,                 1.0524,              0.0007435,              0.0007435,              0.0007435
